,keep,subject,related_topics,value,geo,keyword,year,country
19,1,1,top,Lake Saiko Bat Cave,JP,コウモリ,2016,Japan
20,1,1,top,rat or mouse,JP,コウモリ,2016,Japan
21,1,1,top,Japanese house bat,JP,コウモリ,2016,Japan
22,1,1,top,Nest,JP,コウモリ,2016,Japan
23,1,1,top,Mammal,JP,コウモリ,2016,Japan
24,1,1,top,Vampire,JP,コウモリ,2016,Japan
25,1,1,top,Veranda,JP,コウモリ,2016,Japan
26,0,Breakout,rising,Rabies,JP,コウモリ,2016,Japan
27,0,Breakout,rising,Pest,JP,コウモリ,2016,Japan
28,0,Breakout,rising,Doubutsu Sentai Zyuohger,JP,コウモリ,2016,Japan
29,0,Breakout,rising,Wolf,JP,コウモリ,2016,Japan
30,0,Breakout,rising,Ant,JP,コウモリ,2016,Japan
31,0,Breakout,rising,Frequency,JP,コウモリ,2016,Japan
32,0,Breakout,rising,Driftwood,JP,コウモリ,2016,Japan
33,0,Breakout,rising,Opera,JP,コウモリ,2016,Japan
34,0,Breakout,rising,Hematophagy,JP,コウモリ,2016,Japan
35,0,Breakout,rising,Scorpions,JP,コウモリ,2016,Japan
36,0,Breakout,rising,Mosquito,JP,コウモリ,2016,Japan
37,0,Breakout,rising,Horizontal bar,JP,コウモリ,2016,Japan
38,0,Breakout,rising,koumoriyo,JP,コウモリ,2016,Japan
39,0,Breakout,rising,Stitch!,JP,コウモリ,2016,Japan
40,0,Breakout,rising,Practical joke,JP,コウモリ,2016,Japan
41,0,Breakout,rising,Cave,JP,コウモリ,2016,Japan
42,0,Breakout,rising,Parasitism,JP,コウモリ,2016,Japan
43,0,Breakout,rising,Staghorn ferns,JP,コウモリ,2016,Japan
44,0,Breakout,rising,Philippine naked-backed fruit bat,JP,コウモリ,2016,Japan
45,0,+500%,rising,Bait,JP,コウモリ,2016,Japan
46,0,+200%,rising,Ultrasound,JP,コウモリ,2016,Japan
47,0,+200%,rising,disguise,JP,コウモリ,2016,Japan
48,0,+160%,rising,Common vampire bat,JP,コウモリ,2016,Japan
49,0,+100%,rising,Acoustic wave,JP,コウモリ,2016,Japan
50,0,+80%,rising,Hibernation,JP,コウモリ,2016,Japan
51,1,100,top,Bats,JP,コウモリ,2017,Japan
52,1,5,top,Pest control,JP,コウモリ,2017,Japan
53,1,5,top,Illustration,JP,コウモリ,2017,Japan
54,1,4,top,Feces,JP,コウモリ,2017,Japan
55,1,4,top,Halloween,JP,コウモリ,2017,Japan
56,1,3,top,Old World fruit bats,JP,コウモリ,2017,Japan
57,1,3,top,Orchids,JP,コウモリ,2017,Japan
58,1,3,top,Skill,JP,コウモリ,2017,Japan
59,1,2,top,Animal,JP,コウモリ,2017,Japan
60,1,2,top,Philippine naked-backed fruit bat,JP,コウモリ,2017,Japan
61,1,2,top,Japanese house bat,JP,コウモリ,2017,Japan
62,1,2,top,Origami,JP,コウモリ,2017,Japan
63,1,2,top,Diplomacy,JP,コウモリ,2017,Japan
64,1,2,top,Feather,JP,コウモリ,2017,Japan
65,1,2,top,Common vampire bat,JP,コウモリ,2017,Japan
66,1,1,top,Bait,JP,コウモリ,2017,Japan
67,1,1,top,Birds,JP,コウモリ,2017,Japan
68,1,1,top,rat or mouse,JP,コウモリ,2017,Japan
69,1,1,top,Mammal,JP,コウモリ,2017,Japan
70,1,1,top,Rabies,JP,コウモリ,2017,Japan
71,1,1,top,Plants,JP,コウモリ,2017,Japan
72,1,1,top,Nest,JP,コウモリ,2017,Japan
73,1,1,top,Lake Saiko Bat Cave,JP,コウモリ,2017,Japan
74,1,1,top,Leaf,JP,コウモリ,2017,Japan
75,1,1,top,ARK: Survival Evolved,JP,コウモリ,2017,Japan
76,0,Breakout,rising,Orchids,JP,コウモリ,2017,Japan
77,0,Breakout,rising,Skill,JP,コウモリ,2017,Japan
78,0,Breakout,rising,Philippine naked-backed fruit bat,JP,コウモリ,2017,Japan
79,0,Breakout,rising,Leaf,JP,コウモリ,2017,Japan
80,0,Breakout,rising,ARK: Survival Evolved,JP,コウモリ,2017,Japan
81,0,"+1,800%",rising,Halloween,JP,コウモリ,2017,Japan
82,0,+800%,rising,Diplomacy,JP,コウモリ,2017,Japan
83,0,+700%,rising,Feather,JP,コウモリ,2017,Japan
84,0,+500%,rising,Japanese house bat,JP,コウモリ,2017,Japan
85,0,+450%,rising,Pest control,JP,コウモリ,2017,Japan
86,0,+250%,rising,Birds,JP,コウモリ,2017,Japan
87,0,+200%,rising,Animal,JP,コウモリ,2017,Japan
88,0,+170%,rising,Nest,JP,コウモリ,2017,Japan
89,0,+140%,rising,rat or mouse,JP,コウモリ,2017,Japan
90,0,+80%,rising,Bait,JP,コウモリ,2017,Japan
91,0,+50%,rising,Mammal,JP,コウモリ,2017,Japan
92,1,100,top,Bats,JP,コウモリ,2018,Japan
93,1,18,top,Old World fruit bats,JP,コウモリ,2018,Japan
94,1,12,top,Giant golden-crowned flying fox,JP,コウモリ,2018,Japan
95,1,8,top,Pest control,JP,コウモリ,2018,Japan
96,1,5,top,Feces,JP,コウモリ,2018,Japan
97,1,4,top,Halloween,JP,コウモリ,2018,Japan
98,1,3,top,Orchids,JP,コウモリ,2018,Japan
99,1,2,top,Ultrasound,JP,コウモリ,2018,Japan
100,1,2,top,Birds,JP,コウモリ,2018,Japan
101,1,2,top,Animal,JP,コウモリ,2018,Japan
102,1,2,top,Philippine naked-backed fruit bat,JP,コウモリ,2018,Japan
103,1,1,top,Acoustic wave,JP,コウモリ,2018,Japan
104,1,1,top,Fruit,JP,コウモリ,2018,Japan
105,1,1,top,Japanese house bat,JP,コウモリ,2018,Japan
106,1,1,top,Oneiromancy,JP,コウモリ,2018,Japan
107,1,1,top,Aerosol spray,JP,コウモリ,2018,Japan
108,1,1,top,Feather,JP,コウモリ,2018,Japan
109,1,1,top,Origami,JP,コウモリ,2018,Japan
110,1,1,top,Bryophyte,JP,コウモリ,2018,Japan
111,1,1,top,Vampire,JP,コウモリ,2018,Japan
112,1,1,top,Common vampire bat,JP,コウモリ,2018,Japan
113,1,1,top,Magnet,JP,コウモリ,2018,Japan
114,1,1,top,Attic,JP,コウモリ,2018,Japan
115,1,1,top,Conan Exiles,JP,コウモリ,2018,Japan
116,1,1,top,Philippines,JP,コウモリ,2018,Japan
117,0,Breakout,rising,Giant golden-crowned flying fox,JP,コウモリ,2018,Japan
118,0,Breakout,rising,Conan Exiles,JP,コウモリ,2018,Japan
119,0,Breakout,rising,Philippines,JP,コウモリ,2018,Japan
120,0,Breakout,rising,Stardew Valley,JP,コウモリ,2018,Japan
121,0,Breakout,rising,Hammer-headed bat,JP,コウモリ,2018,Japan
122,0,Breakout,rising,Fox,JP,コウモリ,2018,Japan
123,0,Breakout,rising,Peat moss,JP,コウモリ,2018,Japan
124,0,Breakout,rising,Identity V,JP,コウモリ,2018,Japan
125,0,Breakout,rising,Large flying fox,JP,コウモリ,2018,Japan
126,0,Breakout,rising,Cactus,JP,コウモリ,2018,Japan
127,0,Breakout,rising,Cimex lectularius,JP,コウモリ,2018,Japan
128,0,Breakout,rising,Snake,JP,コウモリ,2018,Japan
129,0,+550%,rising,Magnet,JP,コウモリ,2018,Japan
130,0,+450%,rising,Old World fruit bats,JP,コウモリ,2018,Japan
131,0,+250%,rising,Bryophyte,JP,コウモリ,2018,Japan
132,0,+120%,rising,Ultrasound,JP,コウモリ,2018,Japan
133,0,+110%,rising,Fruit,JP,コウモリ,2018,Japan
134,0,+90%,rising,Attic,JP,コウモリ,2018,Japan
135,0,+70%,rising,Feather,JP,コウモリ,2018,Japan
136,0,+60%,rising,Vampire,JP,コウモリ,2018,Japan
137,0,+50%,rising,Aerosol spray,JP,コウモリ,2018,Japan
138,1,100,top,Bats,JP,コウモリ,2019,Japan
139,1,12,top,Old World fruit bats,JP,コウモリ,2019,Japan
140,1,6,top,Pest control,JP,コウモリ,2019,Japan
141,1,6,top,Giant golden-crowned flying fox,JP,コウモリ,2019,Japan
142,1,5,top,Illustration,JP,コウモリ,2019,Japan
143,1,4,top,Feces,JP,コウモリ,2019,Japan
144,1,4,top,Halloween,JP,コウモリ,2019,Japan
145,1,3,top,Orchids,JP,コウモリ,2019,Japan
146,1,2,top,World,JP,コウモリ,2019,Japan
147,1,2,top,Animal,JP,コウモリ,2019,Japan
148,1,2,top,Common vampire bat,JP,コウモリ,2019,Japan
149,1,2,top,Acoustic wave,JP,コウモリ,2019,Japan
150,1,2,top,Lake Saiko Bat Cave,JP,コウモリ,2019,Japan
151,1,2,top,Aerosol spray,JP,コウモリ,2019,Japan
152,1,1,top,Origami,JP,コウモリ,2019,Japan
153,1,1,top,Japanese house bat,JP,コウモリ,2019,Japan
154,1,1,top,Ultrasound,JP,コウモリ,2019,Japan
155,1,1,top,Honduran white bat,JP,コウモリ,2019,Japan
156,1,1,top,Birds,JP,コウモリ,2019,Japan
157,1,1,top,Snake,JP,コウモリ,2019,Japan
158,1,1,top,rat or mouse,JP,コウモリ,2019,Japan
159,1,1,top,Spider,JP,コウモリ,2019,Japan
160,1,1,top,Veranda,JP,コウモリ,2019,Japan
161,1,1,top,Nest,JP,コウモリ,2019,Japan
162,1,1,top,Cave,JP,コウモリ,2019,Japan
163,0,Breakout,rising,Feather,JP,コウモリ,2019,Japan
164,0,Breakout,rising,Greater horseshoe bat,JP,コウモリ,2019,Japan
165,0,Breakout,rising,Clash of Clans,JP,コウモリ,2019,Japan
166,0,Breakout,rising,Kemono Friends,JP,コウモリ,2019,Japan
167,0,Breakout,rising,Minna no Uta,JP,コウモリ,2019,Japan
168,0,Breakout,rising,Weasels,JP,コウモリ,2019,Japan
169,0,Breakout,rising,Eurasian tree sparrow,JP,コウモリ,2019,Japan
170,0,Breakout,rising,Pratītyasamutpāda,JP,コウモリ,2019,Japan
171,0,Breakout,rising,Whales,JP,コウモリ,2019,Japan
172,0,Breakout,rising,Insecticide,JP,コウモリ,2019,Japan
173,0,Breakout,rising,Lizard,JP,コウモリ,2019,Japan
174,0,Breakout,rising,Net,JP,コウモリ,2019,Japan
175,0,+500%,rising,Nest,JP,コウモリ,2019,Japan
176,0,+200%,rising,Aerosol spray,JP,コウモリ,2019,Japan
177,0,+200%,rising,Snake,JP,コウモリ,2019,Japan
178,0,+180%,rising,Common vampire bat,JP,コウモリ,2019,Japan
179,0,+100%,rising,Cave,JP,コウモリ,2019,Japan
180,0,+90%,rising,World,JP,コウモリ,2019,Japan
181,0,+60%,rising,Lake Saiko Bat Cave,JP,コウモリ,2019,Japan
182,0,+60%,rising,Spider,JP,コウモリ,2019,Japan
183,0,+40%,rising,Feces,JP,コウモリ,2019,Japan
184,1,100,top,Bats,JP,コウモリ,2020,Japan
185,1,11,top,Coronavirus,JP,コウモリ,2020,Japan
186,1,10,top,Virus,JP,コウモリ,2020,Japan
187,1,8,top,Old World fruit bats,JP,コウモリ,2020,Japan
188,1,6,top,Chinese language,JP,コウモリ,2020,Japan
189,1,5,top,China,JP,コウモリ,2020,Japan
190,1,5,top,Pest control,JP,コウモリ,2020,Japan
191,1,4,top,Feces,JP,コウモリ,2020,Japan
192,1,4,top,Eating,JP,コウモリ,2020,Japan
193,1,4,top,Giant golden-crowned flying fox,JP,コウモリ,2020,Japan
194,1,3,top,Halloween,JP,コウモリ,2020,Japan
195,1,2,top,World,JP,コウモリ,2020,Japan
196,1,2,top,Orchids,JP,コウモリ,2020,Japan
197,1,2,top,rat or mouse,JP,コウモリ,2020,Japan
198,1,2,top,Wuhan,JP,コウモリ,2020,Japan
199,1,2,top,Origami,JP,コウモリ,2020,Japan
200,1,2,top,Aerosol spray,JP,コウモリ,2020,Japan
201,1,2,top,Philippines,JP,コウモリ,2020,Japan
202,1,2,top,Animal,JP,コウモリ,2020,Japan
203,1,1,top,Bat virome,JP,コウモリ,2020,Japan
204,1,1,top,Umbrella,JP,コウモリ,2020,Japan
205,1,1,top,Horseshoe bat,JP,コウモリ,2020,Japan
206,1,1,top,Greater horseshoe bat,JP,コウモリ,2020,Japan
207,1,1,top,Mammal,JP,コウモリ,2020,Japan
208,1,1,top,Severe acute respiratory syndrome,JP,コウモリ,2020,Japan
209,0,Breakout,rising,Coronavirus,JP,コウモリ,2020,Japan
210,0,Breakout,rising,Virus,JP,コウモリ,2020,Japan
211,0,Breakout,rising,Wuhan,JP,コウモリ,2020,Japan
212,0,Breakout,rising,Bat virome,JP,コウモリ,2020,Japan
213,0,Breakout,rising,Severe acute respiratory syndrome,JP,コウモリ,2020,Japan
214,0,Breakout,rising,Sashimi,JP,コウモリ,2020,Japan
215,0,Breakout,rising,Pangolins,JP,コウモリ,2020,Japan
216,0,Breakout,rising,Plants,JP,コウモリ,2020,Japan
217,0,Breakout,rising,Wuhan Institute of Virology,JP,コウモリ,2020,Japan
218,0,Breakout,rising,Transmission,JP,コウモリ,2020,Japan
219,0,Breakout,rising,Pangolins,JP,コウモリ,2020,Japan
220,0,Breakout,rising,Ebola,JP,コウモリ,2020,Japan
221,0,Breakout,rising,Yakuza: Like a Dragon,JP,コウモリ,2020,Japan
222,0,Breakout,rising,Host,JP,コウモリ,2020,Japan
223,0,Breakout,rising,Wing,JP,コウモリ,2020,Japan
224,0,"+3,250%",rising,Chinese language,JP,コウモリ,2020,Japan
225,0,"+3,000%",rising,China,JP,コウモリ,2020,Japan
226,0,+550%,rising,Eating,JP,コウモリ,2020,Japan
227,0,+400%,rising,Horseshoe bat,JP,コウモリ,2020,Japan
228,0,+350%,rising,Greater horseshoe bat,JP,コウモリ,2020,Japan
229,0,+300%,rising,Umbrella,JP,コウモリ,2020,Japan
230,0,+110%,rising,Mammal,JP,コウモリ,2020,Japan
231,0,+100%,rising,Animal,JP,コウモリ,2020,Japan
232,0,+90%,rising,World,JP,コウモリ,2020,Japan
1,1,100,top,Bats,KR,박쥐,2016,Korea
2,1,38,top,Thirst,KR,박쥐,2016,Korea
3,1,22,top,Kim Ok-bin,KR,박쥐,2016,Korea
4,1,5,top,Ogon Bat,KR,박쥐,2016,Korea
5,1,4,top,Concentrate,KR,박쥐,2016,Korea
6,1,4,top,Kang-Ho Song,KR,박쥐,2016,Korea
7,1,4,top,Captivity,KR,박쥐,2016,Korea
8,1,3,top,Lee Yeon-doo,KR,박쥐,2016,Korea
9,1,3,top,Lim Ji-yeon,KR,박쥐,2016,Korea
10,1,3,top,Eungyo,KR,박쥐,2016,Korea
11,1,2,top,The Servant,KR,박쥐,2016,Korea
12,1,2,top,For the Emperor,KR,박쥐,2016,Korea
13,1,2,top,Gangnam Blues,KR,박쥐,2016,Korea
14,1,2,top,Oldboy,KR,박쥐,2016,Korea
15,1,2,top,Exposure,KR,박쥐,2016,Korea
16,1,2,top,Shin So-yul,KR,박쥐,2016,Korea
17,1,1,top,The Handmaiden,KR,박쥐,2016,Korea
18,1,1,top,Kim Hye-soo,KR,박쥐,2016,Korea
19,1,1,top,Obsessed,KR,박쥐,2016,Korea
20,1,1,top,Lee Tae-im,KR,박쥐,2016,Korea
21,1,1,top,The Treacherous,KR,박쥐,2016,Korea
22,1,1,top,Sex organ,KR,박쥐,2016,Korea
23,0,Breakout,rising,Lee Yeon-doo,KR,박쥐,2016,Korea
24,0,Breakout,rising,Lim Ji-yeon,KR,박쥐,2016,Korea
25,0,Breakout,rising,The Servant,KR,박쥐,2016,Korea
26,0,Breakout,rising,Oldboy,KR,박쥐,2016,Korea
27,0,Breakout,rising,Shin So-yul,KR,박쥐,2016,Korea
28,0,Breakout,rising,The Handmaiden,KR,박쥐,2016,Korea
29,0,Breakout,rising,Obsessed,KR,박쥐,2016,Korea
30,0,+60%,rising,For the Emperor,KR,박쥐,2016,Korea
31,0,+60%,rising,Gangnam Blues,KR,박쥐,2016,Korea
32,0,+60%,rising,Captivity,KR,박쥐,2016,Korea
33,1,100,top,Bats,KR,박쥐,2017,Korea
34,1,77,top,Thirst,KR,박쥐,2017,Korea
35,1,33,top,Kim Ok-bin,KR,박쥐,2017,Korea
36,1,9,top,Concentrate,KR,박쥐,2017,Korea
37,1,5,top,Wing,KR,박쥐,2017,Korea
38,1,3,top,Fire,KR,박쥐,2017,Korea
39,1,3,top,Captivity,KR,박쥐,2017,Korea
40,1,3,top,Kang-Ho Song,KR,박쥐,2017,Korea
41,1,3,top,Common vampire bat,KR,박쥐,2017,Korea
42,1,2,top,Thorax,KR,박쥐,2017,Korea
43,1,2,top,Ogon Bat,KR,박쥐,2017,Korea
44,1,2,top,Stardew Valley,KR,박쥐,2017,Korea
45,1,2,top,Giant golden-crowned flying fox,KR,박쥐,2017,Korea
46,1,2,top,Sex organ,KR,박쥐,2017,Korea
47,1,1,top,Yaoi,KR,박쥐,2017,Korea
48,1,1,top,Cave,KR,박쥐,2017,Korea
49,1,1,top,Vampire,KR,박쥐,2017,Korea
50,1,1,top,Park Chan-wook,KR,박쥐,2017,Korea
51,0,Breakout,rising,Wing,KR,박쥐,2017,Korea
52,0,Breakout,rising,Fire,KR,박쥐,2017,Korea
53,0,Breakout,rising,Common vampire bat,KR,박쥐,2017,Korea
54,0,Breakout,rising,Stardew Valley,KR,박쥐,2017,Korea
55,0,Breakout,rising,Giant golden-crowned flying fox,KR,박쥐,2017,Korea
56,0,Breakout,rising,Yaoi,KR,박쥐,2017,Korea
57,0,Breakout,rising,Cave,KR,박쥐,2017,Korea
58,0,Breakout,rising,Park Chan-wook,KR,박쥐,2017,Korea
59,0,+100%,rising,Sex organ,KR,박쥐,2017,Korea
60,1,100,top,Bats,KR,박쥐,2018,Korea
61,1,40,top,Thirst,KR,박쥐,2018,Korea
62,1,14,top,Kim Ok-bin,KR,박쥐,2018,Korea
63,1,10,top,Captivity,KR,박쥐,2018,Korea
64,1,7,top,Giant golden-crowned flying fox,KR,박쥐,2018,Korea
65,1,5,top,Ogon Bat,KR,박쥐,2018,Korea
66,1,5,top,Concentrate,KR,박쥐,2018,Korea
67,1,3,top,Bat,KR,박쥐,2018,Korea
68,1,3,top,Sulli,KR,박쥐,2018,Korea
69,1,2,top,Blight,KR,박쥐,2018,Korea
70,1,2,top,Ultrasound,KR,박쥐,2018,Korea
71,1,2,top,Animal,KR,박쥐,2018,Korea
72,1,2,top,Halloween,KR,박쥐,2018,Korea
73,1,2,top,Kang-Ho Song,KR,박쥐,2018,Korea
74,1,1,top,Hammer,KR,박쥐,2018,Korea
75,1,1,top,Mushroom,KR,박쥐,2018,Korea
76,1,1,top,Wing,KR,박쥐,2018,Korea
77,1,1,top,Stardew Valley,KR,박쥐,2018,Korea
78,1,1,top,Monster,KR,박쥐,2018,Korea
79,1,1,top,Luminescence,KR,박쥐,2018,Korea
80,1,1,top,Philippines,KR,박쥐,2018,Korea
81,1,1,top,Yaoi,KR,박쥐,2018,Korea
82,0,Breakout,rising,Bat,KR,박쥐,2018,Korea
83,0,Breakout,rising,Sulli,KR,박쥐,2018,Korea
84,0,Breakout,rising,Blight,KR,박쥐,2018,Korea
85,0,Breakout,rising,Halloween,KR,박쥐,2018,Korea
86,0,Breakout,rising,Hammer,KR,박쥐,2018,Korea
87,0,Breakout,rising,Mushroom,KR,박쥐,2018,Korea
88,0,Breakout,rising,Stardew Valley,KR,박쥐,2018,Korea
89,0,Breakout,rising,Monster,KR,박쥐,2018,Korea
90,0,Breakout,rising,Luminescence,KR,박쥐,2018,Korea
91,0,Breakout,rising,Philippines,KR,박쥐,2018,Korea
92,0,Breakout,rising,Yaoi,KR,박쥐,2018,Korea
93,0,+600%,rising,Giant golden-crowned flying fox,KR,박쥐,2018,Korea
94,0,+110%,rising,Animal,KR,박쥐,2018,Korea
95,0,+70%,rising,Ogon Bat,KR,박쥐,2018,Korea
96,1,100,top,Bats,KR,박쥐,2019,Korea
97,1,46,top,Thirst,KR,박쥐,2019,Korea
98,1,21,top,Giant golden-crowned flying fox,KR,박쥐,2019,Korea
99,1,13,top,Kim Ok-bin,KR,박쥐,2019,Korea
100,1,6,top,Ogon Bat,KR,박쥐,2019,Korea
101,1,4,top,Kang-Ho Song,KR,박쥐,2019,Korea
102,1,3,top,Exposure,KR,박쥐,2019,Korea
103,1,3,top,Concentrate,KR,박쥐,2019,Korea
104,1,2,top,Stardew Valley,KR,박쥐,2019,Korea
105,1,2,top,Hampyeong-gun,KR,박쥐,2019,Korea
106,1,2,top,Philippines,KR,박쥐,2019,Korea
107,1,2,top,Captivity,KR,박쥐,2019,Korea
108,1,1,top,Size,KR,박쥐,2019,Korea
109,1,1,top,Australia,KR,박쥐,2019,Korea
110,1,1,top,Bloody Roar,KR,박쥐,2019,Korea
111,1,1,top,FINAL FANTASY XIV Online,KR,박쥐,2019,Korea
112,1,1,top,Wing,KR,박쥐,2019,Korea
113,1,1,top,Mushroom,KR,박쥐,2019,Korea
114,0,Breakout,rising,Hampyeong-gun,KR,박쥐,2019,Korea
115,0,Breakout,rising,Size,KR,박쥐,2019,Korea
116,0,Breakout,rising,Bloody Roar,KR,박쥐,2019,Korea
117,0,Breakout,rising,FINAL FANTASY XIV Online,KR,박쥐,2019,Korea
118,0,+300%,rising,Kang-Ho Song,KR,박쥐,2019,Korea
119,0,+200%,rising,Exposure,KR,박쥐,2019,Korea
120,0,+150%,rising,Giant golden-crowned flying fox,KR,박쥐,2019,Korea
121,0,+100%,rising,Stardew Valley,KR,박쥐,2019,Korea
122,0,+100%,rising,Philippines,KR,박쥐,2019,Korea
123,0,+50%,rising,Ogon Bat,KR,박쥐,2019,Korea
124,0,+40%,rising,Thirst,KR,박쥐,2019,Korea
125,1,100,top,Bats,KR,박쥐,2020,Korea
126,1,32,top,Thirst,KR,박쥐,2020,Korea
127,1,7,top,Virus,KR,박쥐,2020,Korea
128,1,7,top,Kim Ok-bin,KR,박쥐,2020,Korea
129,1,5,top,Giant golden-crowned flying fox,KR,박쥐,2020,Korea
130,1,4,top,Bat,KR,박쥐,2020,Korea
131,1,4,top,Bat virome,KR,박쥐,2020,Korea
132,1,4,top,Wing,KR,박쥐,2020,Korea
133,1,3,top,Kang-Ho Song,KR,박쥐,2020,Korea
134,1,3,top,Wuhan,KR,박쥐,2020,Korea
135,1,3,top,Cuisine,KR,박쥐,2020,Korea
136,1,2,top,Table,KR,박쥐,2020,Korea
137,1,2,top,Captivity,KR,박쥐,2020,Korea
138,1,2,top,Severe acute respiratory syndrome coronavirus 2,KR,박쥐,2020,Korea
139,1,2,top,Hwang Woo-seul-hye,KR,박쥐,2020,Korea
140,1,2,top,China,KR,박쥐,2020,Korea
141,1,2,top,Halloween,KR,박쥐,2020,Korea
142,1,2,top,Luminescence,KR,박쥐,2020,Korea
143,1,1,top,Ogon Bat,KR,박쥐,2020,Korea
144,1,1,top,Concentrate,KR,박쥐,2020,Korea
145,1,1,top,Stardew Valley,KR,박쥐,2020,Korea
146,1,1,top,Seolhyun,KR,박쥐,2020,Korea
147,1,1,top,Common vampire bat,KR,박쥐,2020,Korea
148,1,1,top,Mushroom,KR,박쥐,2020,Korea
149,1,1,top,Woobat,KR,박쥐,2020,Korea
150,0,Breakout,rising,Virus,KR,박쥐,2020,Korea
151,0,Breakout,rising,Bat,KR,박쥐,2020,Korea
152,0,Breakout,rising,Bat virome,KR,박쥐,2020,Korea
153,0,Breakout,rising,Wuhan,KR,박쥐,2020,Korea
154,0,Breakout,rising,Table,KR,박쥐,2020,Korea
155,0,Breakout,rising,Severe acute respiratory syndrome coronavirus 2,KR,박쥐,2020,Korea
156,0,Breakout,rising,Hwang Woo-seul-hye,KR,박쥐,2020,Korea
157,0,Breakout,rising,Luminescence,KR,박쥐,2020,Korea
158,0,Breakout,rising,Seolhyun,KR,박쥐,2020,Korea
159,0,Breakout,rising,Common vampire bat,KR,박쥐,2020,Korea
160,0,Breakout,rising,Woobat,KR,박쥐,2020,Korea
161,0,Breakout,rising,Park Chan-wook,KR,박쥐,2020,Korea
162,0,Breakout,rising,Bloody Roar,KR,박쥐,2020,Korea
163,0,Breakout,rising,Sharks,KR,박쥐,2020,Korea
164,0,Breakout,rising,Middle East respiratory syndrome,KR,박쥐,2020,Korea
165,0,Breakout,rising,Host,KR,박쥐,2020,Korea
166,0,Breakout,rising,Cave,KR,박쥐,2020,Korea
167,0,Breakout,rising,Bacteria,KR,박쥐,2020,Korea
168,0,+250%,rising,Cuisine,KR,박쥐,2020,Korea
169,0,+80%,rising,Kang-Ho Song,KR,박쥐,2020,Korea
170,0,+80%,rising,China,KR,박쥐,2020,Korea
171,0,+80%,rising,Halloween,KR,박쥐,2020,Korea
1,1,100,top,Bats,NZ,bats,2016,New Zealand
2,1,52,top,Cricket,NZ,bats,2016,New Zealand
3,1,47,top,Batting,NZ,bats,2016,New Zealand
4,1,41,top,Theater,NZ,bats,2016,New Zealand
5,1,39,top,Cricket bat,NZ,bats,2016,New Zealand
6,1,39,top,Theatre,NZ,bats,2016,New Zealand
7,1,36,top,BATS Theatre,NZ,bats,2016,New Zealand
8,1,14,top,Baseball bat,NZ,bats,2016,New Zealand
9,1,8,top,New Zealand lesser short-tailed bat,NZ,bats,2016,New Zealand
10,1,8,top,Table tennis,NZ,bats,2016,New Zealand
11,1,8,top,Pink,NZ,bats,2016,New Zealand
12,1,6,top,Baseball,NZ,bats,2016,New Zealand
13,1,6,top,Softball Bat,NZ,bats,2016,New Zealand
14,1,6,top,Pink bat,NZ,bats,2016,New Zealand
15,1,3,top,Softball,NZ,bats,2016,New Zealand
16,1,3,top,Nature,NZ,bats,2016,New Zealand
17,1,3,top,Building insulation,NZ,bats,2016,New Zealand
18,0,Breakout,rising,Pink,NZ,bats,2016,New Zealand
19,0,Breakout,rising,Softball Bat,NZ,bats,2016,New Zealand
20,0,Breakout,rising,Pink bat,NZ,bats,2016,New Zealand
21,0,Breakout,rising,Nature,NZ,bats,2016,New Zealand
22,0,+200%,rising,Table tennis,NZ,bats,2016,New Zealand
23,0,+80%,rising,Baseball bat,NZ,bats,2016,New Zealand
24,0,+60%,rising,New Zealand lesser short-tailed bat,NZ,bats,2016,New Zealand
25,1,100,top,Bats,NZ,bats,2017,New Zealand
26,1,26,top,Batting,NZ,bats,2017,New Zealand
27,1,24,top,BATS Theatre,NZ,bats,2017,New Zealand
28,1,24,top,Cricket bat,NZ,bats,2017,New Zealand
29,1,24,top,Theater,NZ,bats,2017,New Zealand
30,1,23,top,Cricket,NZ,bats,2017,New Zealand
31,1,22,top,Theatre,NZ,bats,2017,New Zealand
32,1,15,top,Baseball bat,NZ,bats,2017,New Zealand
33,1,9,top,The Bats,NZ,bats,2017,New Zealand
34,1,6,top,Baseball,NZ,bats,2017,New Zealand
35,1,6,top,New Zealand lesser short-tailed bat,NZ,bats,2017,New Zealand
36,1,6,top,Softball,NZ,bats,2017,New Zealand
37,1,4,top,New Zealand long-tailed bat,NZ,bats,2017,New Zealand
38,1,4,top,Halloween,NZ,bats,2017,New Zealand
39,1,4,top,Table tennis,NZ,bats,2017,New Zealand
40,1,4,top,Vampire,NZ,bats,2017,New Zealand
41,1,4,top,Softball Bat,NZ,bats,2017,New Zealand
42,1,2,top,Table tennis racket,NZ,bats,2017,New Zealand
43,1,2,top,Pink,NZ,bats,2017,New Zealand
44,1,2,top,Building insulation,NZ,bats,2017,New Zealand
